UNIQID	BY4743_log2_Fitness_Score_Rep1	BY4743_log2_Fitness_Score_Rep2	BY4743_log2_Fitness_Score_Rep3	BC187_log2_Fitness_Score_Rep1	BC187_log2_Fitness_Score_Rep2	BC187_log2_Fitness_Score_Rep3	DBVPG1373_log2_Fitness_Score_Rep1	DBVPG1373_log2_Fitness_Score_Rep2	DBVPG1373_log2_Fitness_Score_Rep3	YJM978_log2_Fitness_Score_Rep1	YJM978_log2_Fitness_Score_Rep2	YJM978_log2_Fitness_Score_Rep3	NCYC3290_log2_Fitness_Score_Rep1	NCYC3290_log2_Fitness_Score_Rep2	NCYC3290_log2_Fitness_Score_Rep3	Y12_log2_Fitness_Score_Rep1	Y12_log2_Fitness_Score_Rep2	Y12_log2_Fitness_Score_Rep3	YJM1389_log2_Fitness_Score_Rep1	YJM1389_log2_Fitness_Score_Rep2	YJM1389_log2_Fitness_Score_Rep3	YJM1592_log2_Fitness_Score_Rep1	YJM1592_log2_Fitness_Score_Rep2	YJM1592_log2_Fitness_Score_Rep3	YJM1273_log2_Fitness_Score_Rep1	YJM1273_log2_Fitness_Score_Rep2	YJM1273_log2_Fitness_Score_Rep3	YPS128_log2_Fitness_Score_Rep1	YPS128_log2_Fitness_Score_Rep2	YPS128_log2_Fitness_Score_Rep3	YPS163_log2_Fitness_Score_Rep1	YPS163_log2_Fitness_Score_Rep2	YPS163_log2_Fitness_Score_Rep3	YPS606_log2_Fitness_Score_Rep1	YPS606_log2_Fitness_Score_Rep2	Y2209_log2_Fitness_Score_Rep1	Y2209_log2_Fitness_Score_Rep2	Y2209_log2_Fitness_Score_Rep3	Y389_log2_Fitness_Score_Rep1	Y389_log2_Fitness_Score_Rep2	Y389_log2_Fitness_Score_Rep3	Y7568_log2_Fitness_Score_Rep1	Y7568_log2_Fitness_Score_Rep2	Y7568_log2_Fitness_Score_Rep3
YDL146W	-0.066551	-0.131245	0	-0.222392	0.902703	1.880418	0.00E+00	0.00E+00	0.00E+00	-0.611435	-0.206451	-0.090198	-0.684498	-0.756729	-0.489656	-0.428843	-0.273018	-1.77444	-0.422233	-1.257798	-1.517848	0.852774	1.214594	0.215729	0.495957	0.703607	0.23967	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.539159	-0.17148	-0.446256	0.306978	1.020464	1.348895	0.209453	0.662965	-0.426265
YNL222W	-0.244569	0.117941	-0.242424	0.221614	0.015054	0.274481	-0.960687	-0.790547	-0.768994	-0.026472	-1.114643	-0.730393	-0.353637	-1.175367	-1.244622	-0.643003	-0.831071	-1.131759	0.020684	-0.881819	0.161155	0.533938	0.14003	0.144171	0.137715	0.375725	0.367509	0.369523	0.799303	0.364664	-0.136502	-1.889442	-0.789782	0.199165	-0.33716	0.081588	0.136062	-0.1657	0.107676	0.106915	-0.106915	0.326501	0.098778	0.299789
YPL018W	0.378512	0.188229	0.35745	-0.4975	1.536053	0.736966	0.00E+00	0.00E+00	0.00E+00	-1.209453	0.621488	0.347923	0.103836	-0.079893	-0.553295	0.00E+00	0.00E+00	0.00E+00	0.678072	-1.584963	-2.321928	-0.321928	-0.245112	-0.917538	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.509674	-0.530515	0.175087	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
YMR119W	-0.662965	-0.584963	-0.371969	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-0.830075	-0.232661	-0.796467	0.00E+00	0.00E+00	0.00E+00	-0.659925	-1.273018	-0.331206	-0.160465	-1.662965	-3.906891	0.00E+00	0.00E+00	0.00E+00	-0.334419	0.745427	-0.061401	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.70044	-0.142019	1.044394	0.986579	0.81073	0.546282	0.459432	0	0.152003
YOR216C	0.436099	-1.247928	-1.378512	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-0.180572	-0.932886	-1.222392	0	-1.093109	-0.192645	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.938599	0.387023	0.77444	0.111031	-0.332575	0.36257
YDR163W	0.056584	-0.556948	-0.608575	0.099967	-0.154723	0.344154	0.040077	-0.055674	0.017023	-0.149514	-0.351844	0.073373	-0.275634	-0.039528	0.010971	0.60498	-0.467679	-0.086157	-0.291231	-0.456716	-1.045088	-0.165059	-0.173483	-0.359328	0.226558	0.168506	0.122147	0.344938	0.343954	0.40952	-0.136419	-0.81526	-0.040642	0.162012	-0.356269	0.200819	0.276061	0.553598	0.610958	0.607683	0.754589	0.188304	0.580097	0.161213
YDR453C	1.70044	1	-0.540568	0.00E+00	0.00E+00	0.00E+00	0.36257	0.093109	-0.736966	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-0.222392	2.321928	0.289507	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.058894	-0.169925	1.415037	0.00E+00	0.00E+00	0.00E+00
YNL187W	0.00E+00	0.00E+00	0.00E+00	1	1.584963	1.557995	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-0.222392	-0.289507	-3.087463	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
YER177W	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-0.612977	-4.459432	-2	-2.70044	-2.247928	-4.459432	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.876123	-2.400663	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.722466	-2.268489	-2.444785
YOL072W	-0.504344	-0.321928	0.050405	0.644905	0.470891	0.587157	-0.114459	-0.296393	-0.393145	0.485427	0.117836	-0.599684	-0.552541	-0.563267	-0.082149	-0.113956	-0.966317	-0.931287	-0.606086	-0.978626	-1.037475	-0.360882	-0.445986	-0.388897	0.736966	-0.203214	-0.267564	-1.007654	-0.448053	0.072851	-0.27518	-0.162553	-0.008412	-0.994767	-0.189159	0.883591	0.06413	-0.560917	0.816654	0.600517	0.384085	0.146444	-0.360089	-0.250808
YMR135C	0	-0.198414	0.030215	0.254929	0.438496	-0.19357	-0.253171	0.103836	-0.128898	-0.059239	0.351903	-0.199715	-1.067843	0.074478	-0.305503	-0.798742	0.380031	-0.767023	-1.024112	-0.984403	-0.577057	-0.355958	0.439623	0.076621	0.383605	0.193681	0.59274	0.425133	-0.327165	0.064609	0.096355	0.726715	0.141753	0.824317	0.606257	0.44313	0.633218	-0.161751	0.085861	0.371094	0.57295	0.016808	0.056095	0.063616
YKL005C	0.419456	-0.026152	0.00702	1.239466	0.251539	-0.321928	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.209923	-1.356144	0.119053	0.00E+00	0.00E+00	0.00E+00	-0.584963	-1.485427	-1.459432	-0.584963	-1.137504	-0.387023	0.842459	0.333424	0.520832	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.232661	1.099536	-0.162271	0.00E+00	0.00E+00	0.00E+00	0	-0.263034	0.63743
YFR018C	0.251539	-0.192645	0.657112	0	-0.884523	0.133267	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-3.078003	-2.523562	0.415037	0.00E+00	0.00E+00	0.00E+00	-5.247928	-1.087463	-1.874469	0.00E+00	0.00E+00	0.00E+00	0.660514	0.392317	0.652077	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-0.061401	0.652077	-1.232661	-1.047306	1.222392	0	-0.963474	0.552541	0.353637
YLR204W	0	1.192645	0.169925	0.078003	-0.157541	1.387023	0.436921	-0.009308	0	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-2.857981	-1.70044	-1.736966	-0.758992	-2.61891	-2.5025	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.5115	1.014355	0.847997	2.533268	0.321803	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-0.398549	0.175087	1.033947
YLR286C	-0.179549	0.026668	-0.172316	-0.042644	-0.183046	-0.371334	0.349794	-0.057506	0.254484	-0.003147	-0.198667	0.150651	-0.959149	0.584963	1.214594	-0.25214	-0.203842	-0.775568	-0.373908	-0.911944	-0.86007	-0.47592	0.069988	-0.190822	0.127683	0.08636	0.185912	0.524267	0	0.024132	0.835116	0.402236	-0.069003	0.936131	0.771487	-0.611228	0.052993	0	-0.779158	-0.293914	-0.601614	-0.023587	-0.335603	0.07982
YKR002W	0.200078	0.530515	-0.112475	-0.174029	1.271302	-0.034352	0.00E+00	0.00E+00	0.00E+00	-0.80023	3.584963	1.915608	-1.097297	-0.703018	-0.866733	0.00E+00	0.00E+00	0.00E+00	-2.087463	-4.392317	-0.662965	1.893085	-1.540568	-0.251539	0.678072	0.691878	-0.932886	3.825971	-0.187086	2.110424	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.624491	0.392317	0.200299	0	-2.378512	-1.192645	0.415037	0.093109	0.192645
YER034W	-0.11477	-0.040077	0.028569	-0.364764	-0.60514	-0.861024	0.00E+00	0.00E+00	0.00E+00	0.135463	0.759508	0.457583	-1.312787	-0.866733	-0.1836	-0.226276	-1.434937	-1.103093	-0.741266	-0.394279	0.344446	-0.627398	0.098032	1.139725	0	-0.852443	-0.161967	0.00E+00	0.00E+00	0.00E+00	-0.073063	0.227806	0.045804	-0.554195	-0.246086	0.287696	0.863183	0.600393	0.356144	0.176878	-0.342602	0.197939	0.149226	-0.022026
YLR023C	0.211504	0.381871	0.672425	0.115477	-0.765535	-1.149747	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.420843	-0.635236	-1.273018	-3.058894	-1.654503	-0.736966	0.106915	-0.476438	0.108934	0.00E+00	0.00E+00	0.00E+00	1.478047	0.626185	3.6386	0.299961	0.264972	0.34001	0.308302	-1.000125	0.065095	0.836501	0.635236	-0.238787	0.025995	-0.860597	0.211504	-0.415037	0.0199
YBR147W	0.219313	0.425764	0.227579	0.009248	-0.167394	-0.283072	-0.229026	-0.576501	-0.443446	0.113359	0.329403	-0.298596	-1.077124	-1.027307	-0.304855	-0.6833	-0.003947	-0.693698	-0.92679	-0.049753	0.030267	0.270694	0.212706	0.187627	-0.351005	-0.169481	0.588275	0.24633	-0.563003	1.158592	0.107215	0.069934	0.289507	-0.080264	0.058769	-0.119464	0.62504	-0.1105	-0.010687	-0.246915	-0.329308	0.116724	0.068425	0.047049
YIL051C	-0.180849	-0.41267	-0.217132	-0.327575	-0.22619	-0.317111	0.448053	0.116934	0.048715	0.339252	0.78385	0.390747	-0.269287	-0.745759	-0.402236	-0.22715	-0.256235	-0.252326	-0.412383	-0.274622	-0.669705	-0.023735	0.15081	-0.149941	-0.134386	-0.317835	0.246532	0.830075	-0.243857	0.826629	0.115848	-0.129989	-0.32662	-0.220771	0.263589	0.422833	0.153665	0.251185	0.267996	0.425635	0.312324	0.256908	0.392701	0.374283
YBR041W	0.61891	-0.125531	-0.232661	0.346176	0.841935	0.271302	-0.657112	-0.403897	-0.666874	0.00E+00	0.00E+00	0.00E+00	0.306103	-0.035624	0.086157	-2.253757	-0.93587	-1.378512	0.667425	-1.169925	0.074001	0.628031	-0.045804	-0.917538	-0.691878	0.286304	-1.192645	-0.584963	0.075949	-0.459432	0.00E+00	0.00E+00	0.00E+00	0.320274	0.473806	0.807355	1.750022	-0.047306	-0.253119	0.08017	1.36257	-0.594361	0.143364	-0.584963
YLR068W	0.108199	0.203045	0.242458	0.289507	0.866733	-0.263034	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.182273	0.00987	-0.254573	0.00E+00	0.00E+00	0.00E+00	0.403356	-1.467126	0.415037	0	-0.137504	-1.280108	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.730393	0.409391	1.237039	-2.169925	1.169925	-1.523562
YPR180W	0.141517	0.237641	0.105652	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.736966	0.482328	0.54457	0.00E+00	0.00E+00	0.00E+00	0.736966	-1.925999	2	1.263034	-0.725825	-1.229482	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.831123	0.279382	0.396422	0.182771	0.380697	0.807355	-0.540568	0.087463	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
YDR179C	0.496987	0.462734	0.346424	-0.039528	-0.596103	0.196692	0.00E+00	0.00E+00	0.00E+00	0.876517	-0.154921	-0.13803	0.027763	0.316359	0.539989	-0.421138	-1.062061	-0.913412	0.350281	0.358894	0.636564	0.094416	0.303247	-0.007777	-0.211055	0.268703	-0.137504	-0.596458	0.40632	0.113211	0.608232	0.091011	0.213595	-0.29116	0.058769	-0.056034	-0.253527	-0.361739	0.295456	0.851749	0.1127	-0.510195	0.366782	-0.38272
YER134C	0.171766	0.469924	0.439221	0.208789	0.130116	-0.013266	-0.557995	-0.571157	-1.491476	0.645392	0.178337	0.439912	0.281413	0.372393	0.314594	-0.456638	-1.201634	-0.47554	0.147226	-0.034573	-0.111555	0.493108	0.034914	0.102952	0	0.121278	0.236067	-0.780909	-0.271194	-0.37061	0.243464	0.24408	0.404149	-0.139157	0.22104	0.295275	0.217731	0.539256	0.298596	0.504043	0.370982	-0.091396	0.489204	0.18625
YOL032W	0.104258	0.088658	0.054448	0.695634	0.137225	0.357972	0.422306	0.427862	0.344273	0.224215	0.082914	0.170841	0.353093	0.353637	0.23078	-0.531381	0.024412	-0.892535	-0.235985	-0.085878	0.336049	-0.048417	-0.075219	0.210859	-0.024747	0.056183	0.149665	-0.166839	-0.444302	-0.598935	0.147807	-0.181384	-0.12658	-0.200558	0.295808	-0.03279	0.415037	-0.031364	-0.173506	-0.234465	-0.004932	0.089637	0.540568	0.052214
YFL041W-A	0.220645	-0.075382	0.109624	-0.342762	0.130061	-0.316555	0.683526	-0.018379	0.018379	-0.126008	0.058032	-0.036005	-0.153185	0.351649	0.896049	-1	0.102811	-0.645018	-0.366128	-0.058709	0.093822	0.122962	-0.069263	0.035405	-0.010392	0.1686	-0.046794	-0.722993	-0.122374	-0.616671	0.360912	0.157776	-0.306584	-0.74684	0.136771	-0.070677	0.105739	-0.022026	0.149747	0.310929	0.551594	0.194728	0.426815	0.505558
YNL309W	-0.40632	-0.104337	-0.27711	0.117836	-0.073249	0.30895	0.375457	0.363719	0.226198	0.46073	0.11456	0.424026	-0.336182	-0.15451	0.809569	-1	0.129635	-0.477322	0.573907	0.361456	0.871267	0.425764	-0.394631	0.018859	-0.826464	0.189478	-0.389652	-2.215729	-1.906891	-0.520007	0.00E+00	0.00E+00	0.00E+00	-0.554195	0.473806	0.228269	0.229482	0.609416	0.685267	0.505528	0.537894	0.061112	-0.161751	0.274175
YER175W-A	0.186769	-0.432441	-0.34034	0.410788	0.198329	0.968567	0.494765	0.474075	0.40632	0.284729	-0.23349	0.026232	0.443301	-0.172061	1.214366	-1.781999	-0.198904	-1.249476	0.71727	0.331768	0.1541	0.162105	0.522298	0.55769	-0.871676	-0.530515	-1.180183	-0.964953	-0.452207	-0.764071	-0.290726	0.299145	0.13153	-0.34007	0.161862	-0.173648	0.500767	0.280108	0.257496	0.104494	0.032977	0.275007	0.353067	0.792904
YBR185C	0.15389	0.105097	0.072961	0.122422	-0.331479	0.273964	0.343846	0.347019	0.301124	0.696093	0.536313	0.334419	0.055327	0.12422	-0.525844	-0.526321	-0.745954	-1.097697	-0.40478	-0.411978	-0.194701	0.25952	0.430634	-0.040189	-0.668291	-0.84405	-0.372912	-0.096962	-0.511084	-1.008037	-0.029245	0.731804	0.115477	-0.039622	0.671746	0.168271	0.131039	-0.128238	-0.131484	-0.162795	0.112894	-0.294022	-0.027656	0.089171
YBR154C	-0.14439	0.234465	-1.115477	0.253757	-0.228269	0.133267	0.149378	0.255839	-0.152003	0.960472	2.509014	0.423211	1.169925	0	0.192645	0.00E+00	0.00E+00	0.00E+00	-0.83399	-0.293731	-0.89812	0.093109	-1.82103	-0.868755	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.807355	0.137504	0.04891
YJR112W-A	-0.874469	-0.321928	-1	0.61471	0.171766	0.255655	0.00E+00	0.00E+00	0.00E+00	0.710493	1.567041	1.222392	0.00E+00	0.00E+00	0.00E+00	-0.369234	-1.102362	-2.367371	-0.263034	-0.17585	0.596644	0.161751	-0.55141	0.102362	-0.167457	-0.398549	0.375039	0.00E+00	0.00E+00	0.00E+00	0.483816	0.29956	0.678072	0.030768	-0.066762	0.189478	0.326501	0.489805	-0.244419	0.31719	0.034765	0.678072	0.022368	0.216318
YOR159C	0.013578	0.140305	-0.070703	-0.383329	-0.434666	-0.210897	0.126377	-0.102787	0.221272	0.078754	-0.308517	-0.533534	0.030806	0.315805	0.171271	-1.015682	-0.707134	-0.525682	-0.259005	-0.216318	-0.079617	-0.200045	0.185867	-0.1731	0.113147	0.258782	0.483704	-0.244952	0.375337	-0.579892	0.028499	0.190646	0.30826	0.146245	-0.289154	0.309621	0.23078	0.222392	0.35216	0.208753	0.479889	0.346239	0.525514	0.122228
YCR076C	-0.006821	0.031027	0.536753	0.567685	0.563267	-0.160465	0.814444	0.359788	-0.261628	0.541461	1.233797	0.573991	0.258859	0.292393	-0.116365	-0.289507	-0.678072	-0.656046	-0.607683	-0.038474	-0.474909	0.181838	-0.158698	0.389042	-0.917538	-0.780687	-0.097297	-0.604591	0.368387	-1.85561	0.540568	0.667064	0.666492	0.00E+00	0.00E+00	0.415037	-0.648528	0.438121	0.296132	0.620411	1.163499	0.851477	-0.028569	0.316027
YHR192W	-0.076067	-0.199168	0.266075	0.295574	0.550837	0.230805	-0.443857	-0.134185	-0.0229	-0.863449	0.861575	0.095683	-0.036526	0.537537	0.4842	-0.363507	-0.791758	-0.532578	-0.321928	-0.821171	-0.511253	0.790772	-0.190331	0.286304	0.09163	-1.252387	-0.720477	-0.286017	-0.149289	-0.895185	-0.101491	-0.029304	0.497132	-0.155646	-0.426658	0.308601	-0.131951	0.583552	-0.158321	0.253892	0.771221	0.371397	0.098886	0.311586
YDR246W-A	-0.257158	-0.038474	0.405256	0.4458	0.387023	0.828234	-0.303392	0.096862	-0.040358	-0.457473	0.180572	-0.119582	1.027136	0.726982	3.239466	-1.428843	-0.067114	-1.77444	-0.83335	-0.030057	0.072512	-1.560715	0.862496	-1.392317	-0.278976	0	-0.202308	0.00E+00	0.00E+00	0.00E+00	-0.218835	0.200913	0.243926	0.00E+00	0.00E+00	0.316857	-0.143364	-0.584963	1.702614	0.417788	0.415037	0.401098	0.662965	0.069541
YLR085C	0.132028	0.128065	-0.125531	0.134604	0.206766	0.138923	0.219381	0.908433	0.285483	-0.11518	0.117423	0.346239	0.253215	0.540209	1.184425	-0.576789	-0.486739	-1.096986	-0.29956	-0.278976	0.051225	-0.329889	0.295933	-0.084889	0.192645	-0.053242	0.17585	-0.474486	-0.460783	-1.007573	0.302232	0.361228	0.337745	-0.232267	-0.789228	-0.287981	-0.733164	0.057031	0.209308	0.082711	-0.126448	-0.022368	0.017541	0.015854
YEL051W	0.140048	0.086654	0.468553	0.182377	0.067904	-0.41055	0.192645	-0.16601	0.489038	0.500767	0.580461	0.397147	-0.722466	-0.326064	0.490445	-0.876852	-1.814968	-0.777608	-0.477773	-1	-0.777608	0.427171	0.007495	-0.180992	-0.742349	0.183122	0.114712	0.752479	-0.722821	-1.514573	0.088809	0.113382	0.523097	0.00E+00	0.00E+00	0.144705	0.105739	-0.059379	-0.519374	-0.443234	-0.898853	0.277735	0.328623	-0.190684
YMR013W-A	0.280269	0.067114	0.031549	-0.017659	0.003723	-0.305172	-0.353637	-0.209177	-0.243209	0.081852	0.055566	-0.011345	-0.577602	-0.178706	0.405691	-0.571906	-0.867133	-0.806058	-0.113548	-0.107664	-0.277943	0.28768	0.09067	0.064016	-0.051872	0.103679	0.172837	-0.211329	-0.254397	-0.406475	-0.047796	0.213707	0.005636	0.107003	-0.526194	0.107124	0.189526	0.252655	0.046758	-0.109624	-0.32722	0.260063	0.15852	0.621145
YOR115C	-0.005001	0.07215	0.36059	0.310543	0.488286	-0.022111	-0.855924	-0.339975	-0.466423	0.261018	0.276654	0.391139	-0.329766	0.107915	0.808519	-0.969139	-0.495957	-0.92139	-0.316945	-0.144735	-0.491114	-0.250095	-0.091249	0.42414	0.084146	-0.031709	0.366511	-1.032824	0.279154	-0.46409	0.128188	0.247381	0.498027	-0.604821	-0.780766	0.046244	0.028105	0.796232	-0.208317	-0.640306	0.116514	0.139584	-0.081368	-0.22094
YIL006W	0.321186	0.237528	0.263034	0.247735	0.359804	0.246696	-0.292355	-0.588805	-0.283248	0.170596	0.257891	-0.308122	-0.415874	-0.079253	0.795642	-0.532376	-0.358922	-0.089861	-0.439071	-0.432783	-0.009618	0.224676	0.113657	0.485427	0.082711	-0.096636	-0.158617	-0.70276	-0.693339	-0.25952	0.441971	0.236834	0.555781	-0.258739	-1.036388	0.322779	0.742441	0.301579	-0.202493	0.19506	0.171242	0.084989	0.11405	0.285695
YMR264W	-0.736966	-0.415037	-0.624491	0.123735	0.053439	0.784271	-0.263034	-1.321928	-0.758992	-1.245112	0.807355	-1.520257	-2.5025	2.415037	1.289507	-1.718818	-1.289507	-1.507795	-0.921997	-0.560715	-1.494765	0.047306	0.36257	-1.043069	-0.096215	-0.121306	0.123382	-0.673772	0.368387	-1.222392	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-0.190822	1.777608	0.133267	-1.072756	-0.573185	-0.499571	-0.034352	0.292782	0.115477
YDR451C	-0.122981	-0.152003	-0.315642	0.216079	-0.025201	-0.099108	-0.452512	-0.123913	0.016488	-0.186413	-0.096862	-0.445284	-0.729438	0.689979	1.035845	-1.006854	-0.308549	-1.429251	-0.376721	0.101283	-0.147226	0	0.345927	0.353637	-0.426397	-0.309991	-0.22619	-0.435697	-0.379934	-0.138236	-0.005714	0.234122	0.373397	-0.258739	0.239341	-0.493911	0.118644	0.180208	0.405515	-0.048363	0.027834	0.172735	-0.087463	-0.254678
YNR001C	0.237692	0.679911	0.165059	0.531038	0.069973	0.455417	-0.082291	-0.114008	-0.111676	0.538168	0.062914	-0.161711	-1.699421	0.625604	0.468769	-1.021295	-0.990414	-1.224123	-0.564841	-0.902025	-1.04182	0.086028	0.044329	0.06866	-0.530515	-0.146221	-0.331725	-0.729642	-0.284927	-0.275332	-0.544457	-0.264203	-0.130834	-0.281823	-0.185157	-0.188399	-0.004738	0.031496	0.230969	0.162795	0.116621	0.166876	0.335984	0.027013
YOR016C	0.145788	0.123952	0.129199	0.057286	0.022484	0.559996	0.133475	0.041058	-0.066427	-0.020428	0.248347	0.380937	0.04056	0.146015	0.272731	-0.453005	-1.179634	-0.911544	0.010971	-0.150193	0.313467	-0.066551	0.035624	0.332042	0.128813	0.016564	-0.499102	-0.307955	-0.793341	-0.093936	-0.0757	0.233398	0.450521	0.016962	0.125883	0.5028	0.203729	0.275107	-0.076303	-0.150748	-0.007862	0.009607	-0.006919	-0.074001
YKL008C	0.165678	0.006695	-0.007268	0.383647	-0.22741	-0.149378	0.341434	0.118263	0.320492	0.343954	0.184783	-0.413043	0.932886	0.407277	0.665435	-0.946561	-2.545968	-1.130061	-0.851677	0.834322	-0.07215	0.46828	1	0.121991	-0.223506	-0.039171	-0.09818	-0.419376	0.227952	-1.446886	-0.532495	0.245756	-0.172467	0.445805	-0.147682	-0.690456	-0.065963	0.089886	-0.058215	-0.048255	-0.471621	-0.01612	-0.035624	0.283248
YKL144C	0.089107	0.111645	0.490672	-0.498251	-0.351262	-0.284729	0.129283	0.244458	0.236399	-0.4885	0.04171	-0.114257	0.19664	1.014647	1.369234	-0.548893	-1.791758	-0.561879	0.639344	0.188857	0.063776	0.355553	0.281487	-0.241438	0.261921	0.012655	-1.106539	0.205584	-0.264934	-0.559872	-0.284918	-0.021216	0.054192	0.327161	-0.155356	-0.1133	0.242633	0.147342	-0.036005	0.31853	0.096215	0.396706	0.088961	0.642783
YFR003C	0.090075	0.176739	0.56976	0.287719	-0.013707	0.158168	0.217357	-0.062348	0.199841	0.445587	0.62044	0.725254	0.590609	0.293006	0.075288	-0.433897	-1.220048	-0.760583	-0.486047	-0.490254	-0.119213	0.280108	0.533194	-0.131092	-0.432959	0.088631	-0.574909	-0.366128	0.152415	0.104127	0.068387	0.175248	0.011249	-0.049722	0.130919	-0.008008	0.263034	0.579996	-0.288699	-0.203909	-0.347923	0.247727	-0.057947	0.243135
YLR225C	-0.028979	0.258233	0.125909	0.366068	0.068064	0.46014	-0.051347	-0.363226	-0.25634	0.6822	0.209277	0.064522	0.84154	1.280108	0.890949	-0.498158	-0.643651	-0.919538	-0.420774	-0.560088	-0.253757	0.407593	0.201634	-0.507706	-0.800131	-0.756234	-0.615659	-0.38521	-0.041955	0.334695	-0.199168	0.242927	0.416393	-0.282893	-0.637839	-0.258068	0.268105	0.610588	0.142487	0.115477	-0.198329	-0.13542	0.340028	0.299241
YOR020W-A	0.156342	0.184425	0.263034	0.1731	0.177042	0.425091	0.127192	0.238677	0.060445	-0.215268	-0.277985	-0.226276	1.590069	1.081724	0.981738	-0.932493	-1.324525	-1.251918	0.221253	-0.077109	-0.081196	0.084534	0.215729	-0.504792	-1.489385	-0.913585	-0.499571	0.751424	0.423401	0.111846	-0.028569	0.126912	0.50066	-0.36977	-1.370074	0.50916	0.733527	0.59655	-0.263034	0.186413	-0.22033	0.222997	0.573267	0.331661
